accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
16,1,11.11,52,16,80.0,107,48,154,88.0,1,50.0,1,5,1,0,0,0,13,2,1,0,0,0,5,0,0,2,4,9,0,0,,,2,0,25.0,0,3,4,4,4,0,3,0,,19,70.37,0,0,1,21,0,7,3,3,254,0,,0,0,2,0,100.0,0,2,0,0,42,5,0,7.6,0,0,0,0,0,0,0,0,84.67,0.0,0,7,5,7,5,10,90.91,0,3,1,33.33,7,20,11,9,20,68.97,20,133,51,175,38.0,12,1,233,6,0,0,Paulo Dybala,Juventus,256219,2687,Forwards
5,2,66.67,74,4,57.14,138,39,175,85.78,9,33.33,18,7,0,0,0,0,17,0,2,2,0,7,7,0,0,3,1,30,0,0,,,4,0,27.27,0,6,6,8,8,0,4,2,,22,64.71,1,0,0,29,0,9,0,7,611,2,,0,0,0,0,0.0,0,0,0,0,56,7,0,7.54,0,5,0,0,0,0,0,0,101.83,0.0,4,14,8,8,12,9,60.0,0,3,1,33.33,9,9,15,3,31,50.82,7,161,46,204,52.8,22,1,299,11,1,0,Cristiano Ronaldo,Manchester United,750,35,Forwards
8,3,27.27,37,7,87.5,63,13,73,84.88,1,33.33,2,4,0,0,0,0,13,0,0,1,1,0,4,0,0,2,5,18,0,0,,,5,0,15.38,0,2,2,5,5,0,2,0,,24,60.0,0,0,0,13,1,3,2,4,337,2,,0,0,0,0,0.0,0,0,0,1,39,3,0,7.53,0,0,0,0,0,0,0,0,168.5,0.0,0,10,3,8,4,10,71.43,0,3,2,66.67,3,10,14,11,25,58.14,8,83,14,86,30.1,13,1,165,11,0,0,Federico Chiesa,Juventus,845386,2687,Forwards
1,0,0.0,31,0,0.0,50,7,57,78.08,1,16.67,5,5,2,0,0,0,13,3,0,5,0,1,5,0,0,6,5,19,0,0,,,0,0,40.0,0,4,6,4,3,1,4,0,,9,39.13,0,0,0,16,0,4,0,3,245,1,,0,0,0,0,0.0,0,0,0,0,39,7,0,7.52,0,4,0,0,0,0,0,0,61.25,0.0,0,7,3,0,5,4,57.14,0,1,1,100.0,4,1,7,3,10,34.48,0,66,10,73,37.6,10,2,128,4,0,0,Timo Werner,Chelsea,232306,38,Forwards
5,0,0.0,100,5,71.43,170,46,216,83.08,2,25.0,6,8,4,1,0,0,21,3,6,6,2,1,8,0,0,10,4,40,0,0,,,3,0,22.22,0,6,10,11,11,0,6,0,,35,50.72,0,0,0,44,1,12,0,8,673,8,,0,0,1,0,0.0,0,0,0,2,105,5,0,7.41,0,6,0,0,0,0,0,0,112.17,0.0,0,24,3,6,15,23,57.5,0,1,1,100.0,12,8,40,10,37,48.05,7,219,51,260,59.3,27,2,402,11,1,0,Kylian Mbappé,Paris Saint-Germain,826643,1644,Forwards
13,8,29.63,117,11,64.71,179,42,213,81.61,6,75.0,2,8,1,0,0,0,30,4,0,4,0,3,8,0,0,1,5,13,0,0,,,3,0,18.75,0,3,4,8,8,0,3,0,,6,35.29,0,0,1,48,2,17,3,8,629,2,,0,0,0,0,0.0,0,0,0,0,84,8,0,7.4,0,0,0,0,0,0,0,0,209.67,0.0,0,13,3,7,5,0,0.0,0,5,2,40.0,17,24,2,27,12,48.0,17,238,50,261,59.2,16,1,350,1,1,0,Steven Berghuis,AFC Ajax,100386,2953,Forwards
1,0,0.0,8,1,100.0,8,4,12,85.71,0,0.0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,2,0,2,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,3,60.0,0,0,0,2,0,1,0,0,32,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,7.4,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1,100.0,0,1,1,100.0,1,2,1,0,3,60.0,1,10,4,14,7.4,1,0,21,1,0,0,Marcus Edwards,Sporting CP,795066,3001,Forwards
3,4,36.36,90,2,22.22,148,34,178,85.17,2,13.33,13,11,2,0,0,0,30,1,0,6,0,1,10,0,0,7,7,40,0,0,,,5,0,21.74,0,5,7,6,5,1,5,0,,28,50.91,1,0,1,31,11,9,2,4,504,1,,0,0,0,0,0.0,0,0,0,0,69,9,0,7.27,0,2,0,0,0,0,0,0,100.8,0.0,1,19,4,7,10,10,55.56,0,8,6,75.0,9,8,18,11,30,42.86,9,179,41,209,72.7,23,1,344,10,1,0,Rodrygo,Real Madrid,910536,2829,Forwards
15,5,29.41,200,7,77.78,292,68,355,83.53,1,33.33,2,13,6,0,0,0,50,4,2,9,2,1,13,0,0,28,11,95,0,0,,,13,0,14.81,0,4,10,13,12,1,4,0,,78,45.61,0,0,1,70,2,31,1,13,1199,4,,0,0,0,0,0.0,0,0,0,1,196,12,0,7.27,0,3,0,0,0,0,0,0,299.75,0.0,0,24,3,10,8,32,43.84,0,21,11,52.38,31,22,73,17,79,45.4,9,365,77,425,94.5,27,1,707,25,1,0,Vinicius Júnior,Real Madrid,868812,2829,Forwards
0,1,25.0,9,2,66.67,17,8,24,75.0,2,66.67,1,2,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0,9,0,0,,,2,0,100.0,0,1,1,2,2,0,1,0,,11,57.89,1,0,0,8,2,2,0,1,115,1,,0,0,0,0,0.0,0,0,0,0,25,0,0,7.25,0,0,0,0,0,0,0,0,115.0,0.0,0,1,0,0,1,3,60.0,0,4,3,75.0,2,0,5,4,13,59.09,3,25,11,32,14.5,1,0,72,4,0,0,Junior Messias,Milan,888219,2692,Forwards
10,19,40.43,129,7,87.5,191,33,205,77.07,3,27.27,8,7,1,0,0,0,27,3,2,4,2,3,7,0,0,20,5,53,0,0,,,11,0,18.18,0,2,3,6,6,0,2,0,,26,36.62,0,0,0,61,5,25,1,7,630,5,,0,1,0,0,0.0,0,0,0,0,139,5,0,7.24,0,1,0,0,0,0,0,0,315.0,0.0,1,9,2,4,3,9,50.0,0,8,6,75.0,24,17,18,47,29,35.37,8,270,43,266,50.7,11,0,438,9,0,0,Dušan Tadić,AFC Ajax,38560,2953,Forwards
2,2,28.57,43,2,50.0,69,33,100,76.92,2,25.0,6,6,0,0,0,0,17,2,1,2,1,0,6,0,0,7,4,28,0,0,,,6,0,27.27,0,3,3,7,5,2,3,0,,21,48.84,0,0,0,30,3,8,2,5,392,4,,0,0,0,0,0.0,0,0,0,0,59,3,0,7.18,0,1,0,0,0,0,0,0,130.67,0.0,0,7,4,3,6,15,71.43,0,1,1,100.0,8,2,21,7,23,45.1,4,95,42,130,43.1,11,0,208,5,0,0,Donyell Malen,Borussia Dortmund,803039,2673,Forwards
11,4,57.14,50,17,85.0,75,28,99,78.57,1,100.0,0,4,1,0,0,0,14,1,0,2,0,0,4,0,0,5,2,14,1,0,,,1,0,33.33,0,1,2,6,6,0,1,0,,18,56.25,0,0,0,27,1,12,1,3,249,2,,0,1,0,0,0.0,0,0,0,0,51,3,0,7.18,0,0,0,0,0,0,0,0,249.0,0.0,0,2,1,0,1,7,53.85,0,0,0,0.0,11,15,13,7,19,57.58,20,101,32,126,28.7,3,0,190,11,0,0,Josip Iličić,Atalanta,41270,2686,Forwards
2,0,0.0,56,3,100.0,97,13,110,87.3,2,25.0,6,8,1,0,0,0,14,1,1,1,1,1,8,0,0,5,1,24,0,0,,,9,0,44.44,0,4,5,3,3,0,4,0,,20,52.63,0,0,0,16,2,3,0,3,352,4,,0,0,0,0,0.0,0,0,0,0,40,3,0,7.16,0,4,0,0,0,0,0,0,88.0,0.0,0,7,2,1,7,12,80.0,0,5,2,40.0,3,4,15,3,22,47.83,3,115,14,126,57.3,9,1,194,3,3,0,Gabriel Jesus,Manchester City,794839,17,Forwards
8,1,20.0,47,6,50.0,90,54,143,76.47,11,39.29,17,9,2,0,0,0,25,2,4,1,0,4,9,0,1,7,10,41,0,0,,,6,0,28.57,0,4,6,4,2,2,4,0,,22,47.83,0,0,1,44,4,10,4,6,518,1,,0,0,0,0,0.0,0,0,0,0,68,3,0,7.16,1,0,0,0,0,0,0,0,129.5,0.0,0,12,2,7,6,3,75.0,0,15,8,53.33,10,15,4,5,33,44.59,12,131,61,187,64.4,14,1,274,4,0,0,Antoine Griezmann,Atlético Madrid,85859,2836,Forwards
4,14,34.15,101,4,100.0,163,42,191,83.41,2,33.33,4,6,0,0,0,0,11,2,0,5,2,0,6,0,0,14,1,30,0,0,,,4,0,0.0,0,0,0,9,7,2,0,0,,23,46.94,0,0,0,38,1,17,0,6,525,4,,0,0,0,0,0.0,0,0,0,0,117,3,0,7.13,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,1,0,15,68.18,0,3,2,66.67,17,6,22,41,25,45.45,4,220,50,229,42.8,6,0,374,6,0,0,Memphis Depay,FC Barcelona,138833,2817,Forwards
5,1,12.5,47,7,63.64,74,40,113,71.52,20,64.52,11,7,1,0,0,0,22,1,6,7,1,7,7,0,0,8,1,29,0,0,,,3,0,12.5,0,3,4,5,3,2,3,0,,14,43.75,1,0,0,45,2,7,1,7,541,2,,0,0,0,0,0.0,0,0,0,0,75,5,0,7.13,0,1,0,0,0,0,0,0,180.33,0.0,0,19,5,6,11,5,45.45,0,0,0,0.0,7,10,11,8,34,53.97,11,117,49,158,49.9,24,1,246,10,0,0,Edin Džeko,Inter,14990,2697,Forwards
3,7,25.0,135,3,42.86,192,28,213,84.86,5,62.5,3,7,2,0,0,0,23,1,1,3,1,0,7,0,0,9,6,35,0,0,,,10,0,9.09,0,1,3,8,6,2,1,0,,20,38.46,0,0,0,38,0,15,0,5,538,0,,0,0,0,0,0.0,0,0,0,0,86,8,0,7.13,0,1,0,0,0,0,0,0,538.0,0.0,2,7,4,5,3,5,41.67,0,9,8,88.89,15,6,12,28,25,41.67,7,245,34,251,49.9,11,1,353,6,0,0,Mason Mount,Chelsea,836694,38,Forwards
7,1,33.33,36,9,75.0,78,41,118,84.89,0,0.0,1,4,1,0,0,0,13,2,0,0,0,2,4,0,0,1,4,15,0,0,,,3,0,33.33,0,1,2,5,4,1,1,0,,11,44.0,0,0,0,21,2,5,1,3,304,3,,0,1,0,0,0.0,0,0,0,0,40,7,0,7.13,0,0,0,0,0,0,0,0,304.0,0.0,0,2,1,0,3,3,33.33,0,5,2,40.0,4,11,9,3,11,42.31,12,97,45,139,28.5,3,0,186,3,1,0,Mason Greenwood,Manchester United,942116,35,Forwards
2,9,39.13,59,4,57.14,107,70,168,80.38,4,36.36,7,6,0,0,0,0,34,0,0,2,2,6,6,0,0,3,6,31,0,0,,,7,0,0.0,0,0,0,5,5,0,0,0,,35,59.32,0,0,0,41,7,9,0,5,469,2,,0,0,0,0,0.0,0,0,0,1,87,1,0,7.12,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,0,2,17,68.0,0,8,7,87.5,9,7,25,23,39,55.71,7,150,82,209,42.7,4,0,339,11,3,0,Jonathan Bamba,Lille,595576,1643,Forwards
5,0,0.0,41,6,60.0,71,35,106,63.1,17,34.69,32,7,4,0,0,0,20,4,2,6,1,5,7,0,0,18,10,71,0,0,,,3,0,9.52,0,2,6,8,7,1,2,0,,19,32.76,1,0,1,62,3,8,1,6,524,3,,0,0,1,0,100.0,0,1,0,0,116,5,0,7.09,0,0,0,0,0,0,0,0,262.0,0.0,0,15,6,9,6,4,33.33,0,8,5,62.5,8,9,12,5,36,33.64,10,126,47,168,49.6,21,0,291,7,1,0,Gerard Moreno,Villarreal,146866,2819,Forwards
5,1,20.0,36,2,33.33,63,25,87,72.5,7,53.85,6,6,3,0,0,0,17,1,4,7,1,2,6,0,0,16,0,33,0,0,,,7,0,13.64,0,3,6,11,9,2,3,0,,18,40.0,0,0,2,33,0,8,1,5,464,7,,0,0,0,0,0.0,0,0,0,0,94,7,0,7.08,0,2,0,0,0,0,0,0,154.67,0.0,0,19,3,7,8,8,66.67,0,4,3,75.0,8,7,12,5,25,43.1,6,96,29,120,42.5,22,0,243,6,1,0,Duván Zapata,Atalanta,38162,2686,Forwards
5,2,14.29,21,6,75.0,38,25,61,56.48,17,43.59,22,10,0,0,0,0,29,1,3,0,0,9,10,0,0,12,4,49,0,0,,,6,0,35.29,0,6,6,11,10,1,6,0,,26,49.06,1,0,1,47,0,5,0,6,613,10,,0,0,1,0,100.0,0,1,0,0,107,2,0,7.06,0,5,0,0,0,0,0,0,102.17,0.0,0,13,4,9,8,13,72.22,0,6,0,0.0,5,8,18,14,43,46.74,8,86,36,108,70.6,17,0,246,7,1,0,Darwin Núñez,Benfica,924871,3006,Forwards
8,0,0.0,38,7,77.78,67,35,102,74.45,8,57.14,6,7,0,0,0,0,17,2,4,2,0,7,7,0,0,9,3,28,0,0,,,5,0,11.11,0,2,2,8,8,0,2,0,,21,48.84,0,0,0,35,0,11,1,6,521,6,,0,0,0,0,0.0,0,0,0,1,70,3,0,7.04,0,1,0,0,0,0,0,0,260.5,0.0,0,14,4,8,8,2,28.57,0,6,4,66.67,11,12,7,4,29,50.88,9,95,46,137,49.3,18,0,231,13,0,0,Álvaro Morata,Juventus,125407,2687,Forwards
13,0,0.0,77,9,69.23,141,76,217,84.44,1,50.0,1,6,2,0,0,0,17,2,1,3,1,0,6,0,0,11,5,31,0,1,,,4,0,0.0,0,0,2,8,8,0,0,0,,40,57.14,0,0,0,40,0,11,0,5,467,1,,0,1,0,0,0.0,0,0,0,0,91,4,0,7.02,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,4,1,14,58.33,0,6,3,50.0,10,22,24,5,41,56.94,13,175,87,257,42.1,8,0,368,20,1,0,Neymar,Paris Saint-Germain,124712,1644,Forwards
0,0,0.0,12,0,0.0,22,6,28,56.0,4,80.0,1,3,0,0,0,0,3,1,4,0,0,5,3,0,0,2,2,14,0,0,,,2,0,25.0,0,3,3,4,3,1,3,0,,4,23.53,2,0,1,22,0,2,1,2,203,0,,0,0,0,0,0.0,0,0,0,0,40,1,0,7.0,0,0,0,0,0,0,0,0,67.67,0.0,0,12,0,5,7,2,20.0,0,0,0,0.0,2,2,10,1,8,36.36,2,40,11,50,21.0,12,0,95,2,0,0,Erling Haaland,Borussia Dortmund,839956,2673,Forwards
5,0,0.0,29,7,87.5,45,32,77,81.05,0,0.0,1,5,2,0,0,0,12,2,1,5,0,1,5,0,0,2,1,18,0,0,,,6,0,9.09,0,1,3,1,1,0,1,0,,15,46.88,0,0,0,18,0,5,0,3,298,1,,0,0,0,0,0.0,0,0,0,0,43,6,0,7.0,0,1,0,0,0,0,0,0,298.0,0.0,0,5,6,2,4,11,55.0,0,2,1,50.0,5,5,20,1,15,45.45,8,59,37,95,35.0,11,0,160,2,4,0,Jonathan Ikoné,Lille,802142,1643,Forwards
7,3,25.0,51,4,57.14,80,20,97,72.39,6,37.5,10,6,1,0,0,0,14,1,1,1,0,2,6,0,0,5,2,26,0,0,,,1,0,0.0,0,0,1,17,15,2,0,0,,25,60.98,0,0,0,37,1,11,0,6,500,10,,0,0,0,0,0.0,0,0,0,0,80,0,0,6.98,0,0,0,0,0,0,0,0,0.0,0.0,0,9,0,2,6,6,42.86,0,8,4,50.0,11,16,14,12,31,54.39,7,120,26,134,41.9,9,0,239,11,0,0,Charles De Ketelaere,Club Brugge KV,960441,2888,Forwards
1,0,0.0,12,1,100.0,20,17,37,66.07,11,50.0,11,5,0,0,0,0,7,1,1,1,0,4,5,0,0,1,1,16,0,0,,,3,0,25.0,0,2,2,8,8,0,2,0,,6,54.55,0,0,0,19,2,1,0,3,304,1,,0,0,0,0,0.0,0,0,0,0,31,2,0,6.98,0,2,0,0,0,0,0,0,152.0,0.0,0,8,0,1,6,1,100.0,0,4,1,25.0,1,1,1,0,17,51.52,1,34,22,56,34.9,8,0,92,1,0,0,Sardar Azmoun,Zenit St. Petersburg,150998,2321,Forwards
3,0,0.0,45,3,100.0,66,24,90,79.65,4,26.67,11,8,0,0,0,0,18,2,2,10,0,1,8,0,0,4,1,27,0,0,,,7,0,3.57,0,1,1,2,0,2,0,1,,15,48.39,0,0,1,23,6,10,0,8,587,5,,0,0,0,0,0.0,0,0,0,0,55,7,0,6.98,0,1,0,0,0,0,0,0,587.0,0.0,0,22,6,11,7,3,30.0,0,3,3,100.0,10,5,10,0,19,41.3,3,87,26,113,55.8,28,0,216,9,1,0,Lautaro Martínez,Inter,823984,2697,Forwards
7,3,10.71,83,5,55.56,115,27,139,70.2,1,25.0,3,6,1,0,0,0,25,0,1,3,0,0,6,0,0,9,0,25,0,0,,,2,0,0.0,0,0,1,19,17,2,0,0,,35,61.4,0,0,0,59,4,7,0,6,528,5,,0,0,0,0,0.0,0,0,0,0,128,10,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,0,8,2,2,5,19,63.33,0,8,5,62.5,7,14,30,28,36,59.02,9,186,40,198,41.8,10,0,356,8,3,0,Noa Lang,Club Brugge KV,875136,2888,Forwards
1,2,25.0,44,6,60.0,70,16,84,68.29,7,28.0,18,7,0,0,0,0,4,1,1,8,2,2,7,0,0,8,1,40,0,0,,,8,1,12.0,0,3,3,4,4,0,2,1,,18,45.0,0,0,0,39,0,1,1,6,530,14,,0,0,1,1,100.0,0,1,0,0,70,2,0,6.93,0,2,0,0,0,0,0,0,176.67,14.29,7,11,14,9,8,7,53.85,0,0,0,0.0,1,3,13,8,25,38.46,10,112,19,123,48.5,25,0,216,11,2,0,Burak Yılmaz,Lille,18864,1643,Forwards
1,1,25.0,31,1,50.0,40,8,47,55.95,4,33.33,8,8,1,1,0,0,19,2,3,3,0,0,8,0,0,9,3,45,0,0,,,9,0,18.75,0,3,4,11,10,1,3,0,,30,44.78,0,0,0,37,2,6,3,8,610,1,,0,0,3,0,66.67,0,2,0,4,101,5,0,6.93,0,0,0,0,0,0,0,0,203.33,0.0,0,14,2,3,10,9,34.62,0,3,0,0.0,6,4,26,4,34,43.04,2,72,16,84,55.4,16,1,211,18,2,0,Karim Adeyemi,Red Bull Salzburg,940054,2046,Forwards
5,2,66.67,18,3,25.0,39,24,61,67.03,1,33.33,2,5,0,0,0,0,22,0,0,1,0,2,5,0,0,1,5,14,0,0,,,5,0,40.0,0,2,2,4,4,0,2,0,,18,60.0,0,0,0,30,1,2,2,3,258,0,,0,0,0,0,0.0,0,0,0,0,46,2,0,6.9,0,0,0,0,0,0,0,0,129.0,0.0,0,2,3,2,2,3,60.0,0,11,5,45.45,2,10,5,3,19,57.58,12,50,44,91,34.5,5,0,143,4,2,0,Renato Steffen,VfL Wolfsburg,243049,2524,Forwards
2,0,0.0,17,0,0.0,26,10,36,78.26,4,80.0,1,7,1,0,0,0,13,1,1,3,0,0,5,0,0,4,0,13,0,0,,,4,0,7.69,0,1,2,3,3,0,1,0,,13,52.0,1,0,0,10,0,1,0,2,185,0,,0,0,0,0,0.0,0,0,0,0,35,3,0,6.9,0,0,0,0,0,0,0,0,185.0,0.0,0,8,5,8,2,3,42.86,0,4,4,100.0,1,3,7,3,17,56.67,0,38,11,46,34.5,13,0,103,6,0,0,Divock Origi,Liverpool FC,190399,44,Forwards
3,0,0.0,6,2,66.67,9,12,21,75.0,0,0.0,3,2,0,0,0,0,3,0,1,0,0,0,2,0,0,5,0,8,0,0,,,0,0,20.0,0,1,1,4,4,0,1,0,,3,37.5,0,0,1,7,0,1,0,2,180,3,,0,0,0,0,0.0,0,0,0,0,22,1,0,6.9,0,1,0,0,0,0,0,0,180.0,0.0,0,3,2,1,4,1,100.0,0,0,0,0.0,1,4,1,1,3,27.27,3,17,12,28,13.8,5,0,53,2,0,0,Dušan Vlahović,Juventus,832208,2687,Forwards
1,0,0.0,3,0,0.0,4,3,7,77.78,0,0.0,4,3,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,6,0,0,,,1,0,25.0,0,1,1,0,0,0,1,0,,1,33.33,0,0,0,2,0,0,0,1,73,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.9,0,1,0,0,0,0,0,0,73.0,0.0,0,3,1,1,2,0,0.0,0,1,1,100.0,0,2,1,0,1,14.29,0,6,3,9,13.8,4,0,15,0,0,0,Paco Alcácer,Villarreal,96366,2819,Forwards
0,0,0.0,13,1,100.0,25,7,32,82.05,4,50.0,4,3,0,0,0,0,9,0,0,0,0,1,3,0,0,2,1,9,0,0,,,1,0,33.33,0,1,1,1,1,0,1,0,,3,37.5,1,0,0,7,0,4,0,1,155,1,,0,0,0,0,0.0,0,0,0,0,13,1,0,6.9,0,0,0,0,0,0,0,0,155.0,0.0,0,1,2,1,2,0,0.0,0,1,1,100.0,4,0,1,0,7,43.75,1,30,9,39,20.7,3,0,56,2,0,0,Momo Yansane,Sheriff Tiraspol,881035,5173,Forwards
1,3,21.43,61,1,50.0,94,35,126,78.26,3,21.43,11,11,1,0,0,0,20,1,2,7,2,2,11,0,0,14,2,53,0,0,,,6,0,24.0,0,6,7,12,9,3,6,0,,25,37.31,0,0,0,35,1,6,3,10,906,8,,0,0,1,0,100.0,0,1,0,0,114,9,0,6.89,0,3,0,0,0,0,0,0,151.0,0.0,0,22,3,4,14,16,42.11,0,2,0,0.0,6,3,38,14,28,34.57,2,133,42,161,75.8,25,0,314,7,0,0,Arnaut Danjuma,Villarreal,827064,2819,Forwards
0,0,0.0,20,3,100.0,30,19,49,75.38,10,47.62,11,6,0,0,0,0,10,0,1,1,0,2,6,0,0,5,2,26,0,0,,,7,0,20.0,0,2,2,7,6,1,2,0,,8,34.78,1,0,0,16,1,4,0,4,341,4,,0,0,0,0,0.0,0,0,0,0,27,3,0,6.88,0,1,0,0,0,0,0,0,170.5,0.0,0,8,2,6,3,2,50.0,0,3,3,100.0,4,2,4,0,18,40.91,3,45,20,65,41.3,10,0,105,3,0,0,Jordan Siebatcheu,BSC Young Boys,788786,2445,Forwards
3,1,7.69,34,5,83.33,63,32,94,84.68,1,16.67,5,6,0,0,0,0,17,1,1,0,0,0,6,0,0,6,1,22,0,0,,,6,0,10.0,0,1,1,10,10,0,1,0,,18,51.43,0,0,0,17,4,6,0,6,489,3,,0,0,0,0,0.0,0,0,0,0,60,3,0,6.88,0,1,0,0,0,0,0,0,489.0,0.0,0,6,4,7,3,5,50.0,0,6,2,33.33,6,4,10,13,19,46.34,6,89,35,111,41.3,10,0,201,7,1,0,Meschak Elia,BSC Young Boys,862078,2445,Forwards
0,0,0.0,23,1,50.0,37,14,51,73.91,9,37.5,15,5,0,0,0,0,7,1,1,4,0,4,5,0,0,3,2,36,0,0,,,8,0,22.22,0,2,2,7,6,1,2,0,,19,47.5,1,0,1,18,1,2,0,3,322,1,,0,0,0,0,0.0,0,0,0,0,51,2,0,6.88,0,1,0,0,0,0,0,0,161.0,0.0,0,7,2,1,4,6,40.0,0,5,1,20.0,2,2,15,0,28,43.75,2,49,20,69,34.4,9,0,148,9,3,0,Lukas Nmecha,VfL Wolfsburg,803185,2524,Forwards
5,0,0.0,31,5,71.43,63,43,106,70.67,12,63.16,7,8,1,0,0,0,17,1,7,1,0,5,8,0,0,4,7,25,0,0,,,5,0,18.75,0,3,4,13,12,1,1,2,,20,52.63,0,0,3,44,5,7,3,7,583,5,,0,0,0,0,0.0,0,0,0,1,72,6,0,6.88,0,0,0,0,0,0,0,0,194.33,0.0,0,12,4,7,8,4,66.67,0,3,2,66.67,7,13,6,3,32,56.14,7,101,52,150,55.0,16,0,242,14,2,0,Paulinho,Sporting CP,205790,3001,Forwards
0,1,100.0,43,3,100.0,79,36,114,79.72,2,11.76,15,8,0,0,0,0,25,0,2,2,1,2,8,0,0,16,3,43,0,0,,,4,0,25.0,0,3,3,8,8,0,3,0,,28,50.0,0,0,0,29,3,7,2,8,679,1,,0,0,1,0,100.0,0,1,0,0,81,5,0,6.88,0,1,0,0,0,0,0,0,226.33,0.0,0,8,4,5,5,10,66.67,0,6,2,33.33,7,0,15,1,30,41.1,3,102,42,143,55.0,12,0,262,12,0,0,Jonathan David,Lille,935564,1643,Forwards
3,1,20.0,16,2,22.22,34,29,62,78.48,0,0.0,3,4,1,0,0,0,11,1,0,0,1,1,4,0,0,1,4,17,0,0,,,5,0,25.0,0,1,2,4,4,0,1,0,,5,26.32,0,0,0,17,0,3,1,2,205,0,,0,0,0,0,0.0,0,0,0,0,31,0,0,6.88,0,0,0,0,0,0,0,0,205.0,0.0,0,3,1,1,3,1,20.0,0,2,1,50.0,3,9,5,5,5,22.73,9,49,35,79,27.5,4,0,110,2,1,0,Bruno Tabata,Sporting CP,845433,3001,Forwards
1,1,33.33,60,3,75.0,85,24,108,83.08,2,18.18,9,7,1,0,0,0,7,0,1,0,0,0,7,0,0,4,3,25,0,0,,,4,0,33.33,0,2,3,6,4,2,2,0,,14,46.67,0,0,0,22,1,7,0,4,368,1,,0,0,0,0,0.0,0,0,0,0,46,4,0,6.87,0,2,0,0,0,0,0,0,184.0,0.0,0,5,1,4,2,7,53.85,0,3,3,100.0,7,2,13,3,16,39.02,4,108,25,130,48.1,6,0,189,4,0,0,Christian Pulišić,Chelsea,817957,38,Forwards
2,0,0.0,21,3,100.0,34,9,43,60.56,2,40.0,3,6,0,0,0,0,20,2,2,1,0,0,6,0,0,6,1,24,0,0,,,5,0,42.86,0,3,3,3,3,0,3,0,,7,25.0,0,0,1,28,1,7,0,5,345,3,,0,0,0,0,0.0,0,0,0,0,63,2,0,6.87,0,3,0,0,0,0,0,0,115.0,0.0,0,7,0,1,5,2,16.67,0,3,2,66.67,7,5,12,3,9,27.27,3,58,16,71,41.2,7,0,130,2,1,0,Noah Okafor,Red Bull Salzburg,865523,2046,Forwards
0,0,0.0,7,0,0.0,9,4,13,81.25,2,100.0,0,4,0,0,0,0,2,0,0,1,0,0,3,0,0,3,1,6,0,0,,,2,0,33.33,0,1,1,1,1,0,1,0,,5,45.45,1,0,0,3,0,0,0,0,49,1,,0,0,0,0,0.0,0,0,0,0,9,2,0,6.87,0,0,0,0,0,0,0,0,49.0,0.0,0,3,0,1,1,4,80.0,0,0,0,0.0,0,1,5,0,7,53.85,0,12,4,16,20.6,3,0,31,1,0,0,Eric Maxim Choupo-Moting,FC Bayern München,21626,2672,Forwards
