season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,17,Cédric Soares
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2023-12-28,Premier League,West Ham United,2023-12-28_premier_league_west_ham_united_lineups.csv,ba570015,https://fbref.com/en/matches/ba570015/Arsenal-West-Ham-United-December-28-2023-Premier-League,2023-12-28,Premier League,Matchweek 19,Home,West Ham United,L,2023-12-28_premier_league_west_ham_united,Arsenal,4-3-3,Bench,63,Ethan Nwaneri
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,17,Cédric Soares
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-12-31,Premier League,Fulham,2023-12-31_premier_league_fulham_lineups.csv,6c1b6ffc,https://fbref.com/en/matches/6c1b6ffc/Fulham-Arsenal-December-31-2023-Premier-League,2023-12-31,Premier League,Matchweek 20,Away,Fulham,L,2023-12-31_premier_league_fulham,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,20,Jorginho
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,22,David Raya
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,17,Cédric Soares
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,63,Ethan Nwaneri
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,72,Lino Sousa
2023-2024,Arsenal 2023 2024,2024-01-07,Fa Cup,Liverpool,2024-01-07_fa_cup_liverpool_lineups.csv,416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,4-3-3,Bench,76,Reuell Walters
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2024-01-20,Premier League,Crystal Palace,2024-01-20_premier_league_crystal_palace_lineups.csv,006fb5b5,https://fbref.com/en/matches/006fb5b5/Arsenal-Crystal-Palace-January-20-2024-Premier-League,2024-01-20,Premier League,Matchweek 21,Home,Crystal Palace,W,2024-01-20_premier_league_crystal_palace,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
