league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ENG-Premier League,2122,2021-12-05 Tottenham-Norwich,1,2021,16522,2021-12-05 14:00:00,82,79,Tottenham,Norwich,NOR,TOT,3,0,2.00668,1.06562,True,True,https://understat.com/match/16522
ENG-Premier League,2122,2021-12-06 Everton-Arsenal,1,2021,16517,2021-12-06 20:00:00,72,83,Everton,Arsenal,ARS,EVE,2,1,1.06108,1.05723,True,True,https://understat.com/match/16517
ENG-Premier League,2122,2021-12-10 Brentford-Watford,1,2021,16527,2021-12-10 20:00:00,244,90,Brentford,Watford,WAT,BRE,2,1,1.82799,0.561554,True,True,https://understat.com/match/16527
ENG-Premier League,2122,2021-12-11 Arsenal-Southampton,1,2021,16526,2021-12-11 15:00:00,83,74,Arsenal,Southampton,SOU,ARS,3,0,2.08429,0.502215,True,True,https://understat.com/match/16526
ENG-Premier League,2122,2021-12-11 Chelsea-Leeds,1,2021,16530,2021-12-11 15:00:00,80,245,Chelsea,Leeds,LED,CHE,3,2,2.74844,1.72934,True,True,https://understat.com/match/16530
ENG-Premier League,2122,2021-12-11 Liverpool-Aston Villa,1,2021,16533,2021-12-11 15:00:00,87,71,Liverpool,Aston Villa,AVL,LIV,1,0,2.71181,0.140573,True,True,https://understat.com/match/16533
ENG-Premier League,2122,2021-12-11 Manchester City-Wolverhampton Wanderers,1,2021,16534,2021-12-11 12:30:00,88,229,Manchester City,Wolverhampton Wanderers,WOL,MCI,1,0,2.99915,0.0762839,True,True,https://understat.com/match/16534
ENG-Premier League,2122,2021-12-11 Norwich-Manchester United,1,2021,16535,2021-12-11 17:30:00,79,89,Norwich,Manchester United,MUN,NOR,0,1,0.986107,2.09817,True,True,https://understat.com/match/16535
ENG-Premier League,2122,2021-12-12 Burnley-West Ham,1,2021,16529,2021-12-12 14:00:00,92,81,Burnley,West Ham,WHU,BUR,0,0,0.54801,0.998813,True,True,https://understat.com/match/16529
ENG-Premier League,2122,2021-12-12 Crystal Palace-Everton,1,2021,16531,2021-12-12 16:30:00,78,72,Crystal Palace,Everton,EVE,CRY,3,1,2.09864,1.27556,True,True,https://understat.com/match/16531
ENG-Premier League,2122,2021-12-12 Leicester-Newcastle United,1,2021,16532,2021-12-12 14:00:00,75,86,Leicester,Newcastle United,NEW,LEI,4,0,2.05771,0.511934,True,True,https://understat.com/match/16532
ENG-Premier League,2122,2021-12-14 Manchester City-Leeds,1,2021,16545,2021-12-14 20:00:00,88,245,Manchester City,Leeds,LED,MCI,7,0,3.31349,0.227498,True,True,https://understat.com/match/16545
ENG-Premier League,2122,2021-12-14 Norwich-Aston Villa,1,2021,16541,2021-12-14 19:45:00,79,71,Norwich,Aston Villa,AVL,NOR,0,2,0.502647,1.96261,True,True,https://understat.com/match/16541
ENG-Premier League,2122,2021-12-15 Arsenal-West Ham,1,2021,16536,2021-12-15 20:00:00,83,81,Arsenal,West Ham,WHU,ARS,2,0,2.81482,0.338855,True,True,https://understat.com/match/16536
ENG-Premier League,2122,2021-12-15 Brighton-Wolverhampton Wanderers,1,2021,16538,2021-12-15 19:30:00,220,229,Brighton,Wolverhampton Wanderers,WOL,BRI,0,1,1.20118,1.11736,True,True,https://understat.com/match/16538
ENG-Premier League,2122,2021-12-15 Crystal Palace-Southampton,1,2021,16542,2021-12-15 19:30:00,78,74,Crystal Palace,Southampton,SOU,CRY,2,2,1.49244,0.625183,True,True,https://understat.com/match/16542
ENG-Premier League,2122,2021-12-16 Chelsea-Everton,1,2021,16543,2021-12-16 19:45:00,80,72,Chelsea,Everton,EVE,CHE,1,1,3.20239,0.627528,True,True,https://understat.com/match/16543
ENG-Premier League,2122,2021-12-16 Liverpool-Newcastle United,1,2021,16544,2021-12-16 20:00:00,87,86,Liverpool,Newcastle United,NEW,LIV,3,1,2.93912,0.2064,True,True,https://understat.com/match/16544
ENG-Premier League,2122,2021-12-18 Leeds-Arsenal,1,2021,16548,2021-12-18 17:30:00,245,83,Leeds,Arsenal,ARS,LED,1,4,1.31408,3.69008,True,True,https://understat.com/match/16548
ENG-Premier League,2122,2021-12-19 Newcastle United-Manchester City,1,2021,16550,2021-12-19 14:15:00,86,88,Newcastle United,Manchester City,MCI,NEW,0,4,0.174208,3.64686,True,True,https://understat.com/match/16550
ENG-Premier League,2122,2021-12-19 Tottenham-Liverpool,1,2021,16552,2021-12-19 16:30:00,82,87,Tottenham,Liverpool,LIV,TOT,2,2,2.79777,1.54944,True,True,https://understat.com/match/16552
ENG-Premier League,2122,2021-12-19 Wolverhampton Wanderers-Chelsea,1,2021,16555,2021-12-19 14:00:00,229,80,Wolverhampton Wanderers,Chelsea,CHE,WOL,0,0,0.321371,0.793952,True,True,https://understat.com/match/16555
ENG-Premier League,2122,2021-12-26 Aston Villa-Chelsea,1,2021,16556,2021-12-26 17:30:00,71,80,Aston Villa,Chelsea,CHE,AVL,1,3,0.474029,2.8285,True,True,https://understat.com/match/16556
ENG-Premier League,2122,2021-12-26 Brighton-Brentford,1,2021,16557,2021-12-26 20:00:00,220,244,Brighton,Brentford,BRE,BRI,2,0,0.943363,1.10342,True,True,https://understat.com/match/16557
ENG-Premier League,2122,2021-12-26 Manchester City-Leicester,1,2021,16560,2021-12-26 15:00:00,88,75,Manchester City,Leicester,LEI,MCI,6,3,3.82869,2.43425,True,True,https://understat.com/match/16560
ENG-Premier League,2122,2021-12-26 Norwich-Arsenal,1,2021,16562,2021-12-26 15:00:00,79,83,Norwich,Arsenal,ARS,NOR,0,5,0.154212,2.87539,True,True,https://understat.com/match/16562
ENG-Premier League,2122,2021-12-26 Tottenham-Crystal Palace,1,2021,16563,2021-12-26 15:00:00,82,78,Tottenham,Crystal Palace,CRY,TOT,3,0,2.82148,0.178324,True,True,https://understat.com/match/16563
ENG-Premier League,2122,2021-12-26 West Ham-Southampton,1,2021,16564,2021-12-26 15:00:00,81,74,West Ham,Southampton,SOU,WHU,2,3,1.53745,1.35643,True,True,https://understat.com/match/16564
ENG-Premier League,2122,2021-12-27 Newcastle United-Manchester United,1,2021,16561,2021-12-27 20:00:00,86,89,Newcastle United,Manchester United,MUN,NEW,1,1,1.26586,1.75587,True,True,https://understat.com/match/16561
ENG-Premier League,2122,2021-12-28 Crystal Palace-Norwich,1,2021,16570,2021-12-28 15:00:00,78,79,Crystal Palace,Norwich,NOR,CRY,3,0,2.38978,0.594134,True,True,https://understat.com/match/16570
ENG-Premier League,2122,2021-12-28 Leicester-Liverpool,1,2021,16573,2021-12-28 20:00:00,75,87,Leicester,Liverpool,LIV,LEI,1,0,0.615892,2.72682,True,True,https://understat.com/match/16573
ENG-Premier League,2122,2021-12-28 Southampton-Tottenham,1,2021,16575,2021-12-28 15:00:00,74,82,Southampton,Tottenham,TOT,SOU,1,1,0.353043,2.80917,True,True,https://understat.com/match/16575
ENG-Premier League,2122,2021-12-28 Watford-West Ham,1,2021,16569,2021-12-28 15:00:00,90,81,Watford,West Ham,WHU,WAT,1,4,1.0143,2.84084,True,True,https://understat.com/match/16569
ENG-Premier League,2122,2021-12-29 Brentford-Manchester City,1,2021,16567,2021-12-29 20:15:00,244,88,Brentford,Manchester City,MCI,BRE,0,1,0.238829,1.01763,True,True,https://understat.com/match/16567
ENG-Premier League,2122,2021-12-29 Chelsea-Brighton,1,2021,16568,2021-12-29 19:30:00,80,220,Chelsea,Brighton,BRI,CHE,1,1,0.763458,0.78663,True,True,https://understat.com/match/16568
ENG-Premier League,2122,2021-12-30 Manchester United-Burnley,1,2021,16574,2021-12-30 20:15:00,89,92,Manchester United,Burnley,BUR,MUN,3,1,1.80776,0.871738,True,True,https://understat.com/match/16574
ENG-Premier League,2122,2022-01-01 Arsenal-Manchester City,1,2021,16576,2022-01-01 12:30:00,83,88,Arsenal,Manchester City,MCI,ARS,1,2,0.836949,1.94623,True,True,https://understat.com/match/16576
ENG-Premier League,2122,2022-01-01 Crystal Palace-West Ham,1,2021,16579,2022-01-01 17:30:00,78,81,Crystal Palace,West Ham,WHU,CRY,2,3,2.69204,2.23146,True,True,https://understat.com/match/16579
ENG-Premier League,2122,2022-01-01 Watford-Tottenham,1,2021,16585,2022-01-01 15:00:00,90,82,Watford,Tottenham,TOT,WAT,0,1,0.303514,1.93752,True,True,https://understat.com/match/16585
ENG-Premier League,2122,2022-01-02 Brentford-Aston Villa,1,2021,16577,2022-01-02 14:00:00,244,71,Brentford,Aston Villa,AVL,BRE,2,1,0.501329,1.13821,True,True,https://understat.com/match/16577
ENG-Premier League,2122,2022-01-02 Chelsea-Liverpool,1,2021,16578,2022-01-02 16:30:00,80,87,Chelsea,Liverpool,LIV,CHE,2,2,1.389,1.78897,True,True,https://understat.com/match/16578
ENG-Premier League,2122,2022-01-02 Everton-Brighton,1,2021,16580,2022-01-02 14:00:00,72,220,Everton,Brighton,BRI,EVE,2,3,1.82698,1.48397,True,True,https://understat.com/match/16580
ENG-Premier League,2122,2022-01-02 Leeds-Burnley,1,2021,16581,2022-01-02 14:00:00,245,92,Leeds,Burnley,BUR,LED,3,1,2.04186,0.960493,True,True,https://understat.com/match/16581
ENG-Premier League,2122,2022-01-03 Manchester United-Wolverhampton Wanderers,1,2021,16583,2022-01-03 17:30:00,89,229,Manchester United,Wolverhampton Wanderers,WOL,MUN,0,1,0.768752,0.840925,True,True,https://understat.com/match/16583
ENG-Premier League,2122,2022-01-11 Southampton-Brentford,1,2021,16551,2022-01-11 21:45:00,74,244,Southampton,Brentford,BRE,SOU,4,1,1.59306,0.621466,True,True,https://understat.com/match/16551
ENG-Premier League,2122,2022-01-12 West Ham-Norwich,1,2021,16554,2022-01-12 21:45:00,81,79,West Ham,Norwich,NOR,WHU,2,0,2.89217,0.343347,True,True,https://understat.com/match/16554
ENG-Premier League,2122,2022-01-14 Brighton-Crystal Palace,1,2021,16587,2022-01-14 20:00:00,220,78,Brighton,Crystal Palace,CRY,BRI,1,1,2.18053,0.509681,True,True,https://understat.com/match/16587
ENG-Premier League,2122,2022-01-15 Aston Villa-Manchester United,1,2021,16586,2022-01-15 17:30:00,71,89,Aston Villa,Manchester United,MUN,AVL,2,2,1.82784,1.35378,True,True,https://understat.com/match/16586
ENG-Premier League,2122,2022-01-15 Manchester City-Chelsea,1,2021,16590,2022-01-15 12:30:00,88,80,Manchester City,Chelsea,CHE,MCI,1,0,0.901703,0.613757,True,True,https://understat.com/match/16590
ENG-Premier League,2122,2022-01-15 Newcastle United-Watford,1,2021,16591,2022-01-15 15:00:00,86,90,Newcastle United,Watford,WAT,NEW,1,1,1.03855,1.49623,True,True,https://understat.com/match/16591
ENG-Premier League,2122,2022-01-15 Norwich-Everton,1,2021,16592,2022-01-15 15:00:00,79,72,Norwich,Everton,EVE,NOR,2,1,1.00153,0.541027,True,True,https://understat.com/match/16592
ENG-Premier League,2122,2022-01-15 Wolverhampton Wanderers-Southampton,1,2021,16595,2022-01-15 15:00:00,229,74,Wolverhampton Wanderers,Southampton,SOU,WOL,3,1,2.29917,0.91728,True,True,https://understat.com/match/16595
ENG-Premier League,2122,2022-01-16 Liverpool-Brentford,1,2021,16589,2022-01-16 14:00:00,87,244,Liverpool,Brentford,BRE,LIV,3,0,3.49099,0.376656,True,True,https://understat.com/match/16589
ENG-Premier League,2122,2022-01-16 West Ham-Leeds,1,2021,16594,2022-01-16 14:00:00,81,245,West Ham,Leeds,LED,WHU,2,3,2.3549,2.26884,True,True,https://understat.com/match/16594
ENG-Premier League,2122,2022-01-18 Brighton-Chelsea,1,2021,16607,2022-01-18 09:45:00,220,80,Brighton,Chelsea,CHE,BRI,1,1,0.747557,0.572994,True,True,https://understat.com/match/16607
ENG-Premier League,2122,2022-01-19 Brentford-Manchester United,1,2021,16537,2022-01-19 20:00:00,244,89,Brentford,Manchester United,MUN,BRE,1,3,2.081,2.05969,True,True,https://understat.com/match/16537
ENG-Premier League,2122,2022-01-19 Leicester-Tottenham,1,2021,16540,2022-01-19 19:30:00,75,82,Leicester,Tottenham,TOT,LEI,2,3,1.95031,4.24711,True,True,https://understat.com/match/16540
ENG-Premier League,2122,2022-01-21 Watford-Norwich,1,2021,16605,2022-01-21 20:00:00,90,79,Watford,Norwich,NOR,WAT,0,3,1.30606,0.925212,True,True,https://understat.com/match/16605
ENG-Premier League,2122,2022-01-22 Brentford-Wolverhampton Wanderers,1,2021,16597,2022-01-22 15:00:00,244,229,Brentford,Wolverhampton Wanderers,WOL,BRE,1,2,0.742573,0.218211,True,True,https://understat.com/match/16597
ENG-Premier League,2122,2022-01-22 Everton-Aston Villa,1,2021,16600,2022-01-22 12:30:00,72,71,Everton,Aston Villa,AVL,EVE,0,1,1.2384,0.860245,True,True,https://understat.com/match/16600
ENG-Premier League,2122,2022-01-22 Leeds-Newcastle United,1,2021,16601,2022-01-22 15:00:00,245,86,Leeds,Newcastle United,NEW,LED,0,1,1.12992,1.15904,True,True,https://understat.com/match/16601
ENG-Premier League,2122,2022-01-22 Manchester United-West Ham,1,2021,16603,2022-01-22 15:00:00,89,81,Manchester United,West Ham,WHU,MUN,1,0,1.75857,0.238027,True,True,https://understat.com/match/16603
ENG-Premier League,2122,2022-01-22 Southampton-Manchester City,1,2021,16604,2022-01-22 17:30:00,74,88,Southampton,Manchester City,MCI,SOU,1,1,1.00222,1.62907,True,True,https://understat.com/match/16604
ENG-Premier League,2122,2022-01-23 Arsenal-Burnley,1,2021,16596,2022-01-23 14:00:00,83,92,Arsenal,Burnley,BUR,ARS,0,0,1.35507,0.388963,True,True,https://understat.com/match/16596
ENG-Premier League,2122,2022-01-23 Chelsea-Tottenham,1,2021,16598,2022-01-23 16:30:00,80,82,Chelsea,Tottenham,TOT,CHE,2,0,1.04212,0.328818,True,True,https://understat.com/match/16598
ENG-Premier League,2122,2022-01-23 Crystal Palace-Liverpool,1,2021,16599,2022-01-23 14:00:00,78,87,Crystal Palace,Liverpool,LIV,CRY,1,3,1.62615,1.49697,True,True,https://understat.com/match/16599
ENG-Premier League,2122,2022-01-23 Leicester-Brighton,1,2021,16602,2022-01-23 14:00:00,75,220,Leicester,Brighton,BRI,LEI,1,1,1.70979,1.19738,True,True,https://understat.com/match/16602
ENG-Premier League,2122,2022-02-05 Burnley-Watford,1,2021,16539,2022-02-05 18:00:00,92,90,Burnley,Watford,WAT,BUR,0,0,0.765905,0.933965,True,True,https://understat.com/match/16539
ENG-Premier League,2122,2022-02-08 Burnley-Manchester United,1,2021,16608,2022-02-08 20:00:00,92,89,Burnley,Manchester United,MUN,BUR,1,1,0.772721,1.83387,True,True,https://understat.com/match/16608
ENG-Premier League,2122,2022-02-08 Newcastle United-Everton,1,2021,16612,2022-02-08 19:45:00,86,72,Newcastle United,Everton,EVE,NEW,3,1,2.68732,0.823607,True,True,https://understat.com/match/16612
ENG-Premier League,2122,2022-02-08 West Ham-Watford,1,2021,16610,2022-02-08 19:45:00,81,90,West Ham,Watford,WAT,WHU,1,0,0.905143,0.335474,True,True,https://understat.com/match/16610
ENG-Premier League,2122,2022-02-09 Aston Villa-Leeds,1,2021,16606,2022-02-09 20:00:00,71,245,Aston Villa,Leeds,LED,AVL,3,3,1.5013,2.52914,True,True,https://understat.com/match/16606
ENG-Premier League,2122,2022-02-09 Manchester City-Brentford,1,2021,16615,2022-02-09 19:45:00,88,244,Manchester City,Brentford,BRE,MCI,2,0,1.98246,0.461305,True,True,https://understat.com/match/16615
ENG-Premier League,2122,2022-02-09 Norwich-Crystal Palace,1,2021,16609,2022-02-09 19:45:00,79,78,Norwich,Crystal Palace,CRY,NOR,1,1,0.296411,1.22883,True,True,https://understat.com/match/16609
ENG-Premier League,2122,2022-02-09 Tottenham-Southampton,1,2021,16613,2022-02-09 19:45:00,82,74,Tottenham,Southampton,SOU,TOT,2,3,1.74286,1.73293,True,True,https://understat.com/match/16613
ENG-Premier League,2122,2022-02-10 Liverpool-Leicester,1,2021,16614,2022-02-10 19:45:00,87,75,Liverpool,Leicester,LEI,LIV,2,0,2.72997,0.544954,True,True,https://understat.com/match/16614
ENG-Premier League,2122,2022-02-10 Wolverhampton Wanderers-Arsenal,1,2021,16611,2022-02-10 19:45:00,229,83,Wolverhampton Wanderers,Arsenal,ARS,WOL,0,1,0.641359,1.45247,True,True,https://understat.com/match/16611
ENG-Premier League,2122,2022-02-12 Brentford-Crystal Palace,1,2021,16616,2022-02-12 15:00:00,244,78,Brentford,Crystal Palace,CRY,BRE,0,0,1.97576,0.49802,True,True,https://understat.com/match/16616
ENG-Premier League,2122,2022-02-12 Everton-Leeds,1,2021,16619,2022-02-12 15:00:00,72,245,Everton,Leeds,LED,EVE,3,0,2.58561,0.242668,True,True,https://understat.com/match/16619
ENG-Premier League,2122,2022-02-12 Manchester United-Southampton,1,2021,16621,2022-02-12 12:30:00,89,74,Manchester United,Southampton,SOU,MUN,1,1,2.99207,0.677386,True,True,https://understat.com/match/16621
ENG-Premier League,2122,2022-02-12 Norwich-Manchester City,1,2021,16623,2022-02-12 17:30:00,79,88,Norwich,Manchester City,MCI,NOR,0,4,0.356755,4.44653,True,True,https://understat.com/match/16623
ENG-Premier League,2122,2022-02-12 Watford-Brighton,1,2021,16625,2022-02-12 15:00:00,90,220,Watford,Brighton,BRI,WAT,0,2,0.532979,1.80456,True,True,https://understat.com/match/16625
ENG-Premier League,2122,2022-02-13 Burnley-Liverpool,1,2021,16617,2022-02-13 14:00:00,92,87,Burnley,Liverpool,LIV,BUR,0,1,1.16081,1.95722,True,True,https://understat.com/match/16617
ENG-Premier League,2122,2022-02-13 Leicester-West Ham,1,2021,16620,2022-02-13 16:30:00,75,81,Leicester,West Ham,WHU,LEI,2,2,1.40693,0.745068,True,True,https://understat.com/match/16620
ENG-Premier League,2122,2022-02-13 Newcastle United-Aston Villa,1,2021,16622,2022-02-13 14:00:00,86,71,Newcastle United,Aston Villa,AVL,NEW,1,0,0.527571,0.455206,True,True,https://understat.com/match/16622
ENG-Premier League,2122,2022-02-13 Tottenham-Wolverhampton Wanderers,1,2021,16624,2022-02-13 14:00:00,82,229,Tottenham,Wolverhampton Wanderers,WOL,TOT,0,2,0.838197,1.87026,True,True,https://understat.com/match/16624
ENG-Premier League,2122,2022-02-15 Manchester United-Brighton,1,2021,16549,2022-02-15 20:15:00,89,220,Manchester United,Brighton,BRI,MUN,2,0,2.74936,1.26179,True,True,https://understat.com/match/16549
ENG-Premier League,2122,2022-02-19 Arsenal-Brentford,1,2021,16626,2022-02-19 15:00:00,83,244,Arsenal,Brentford,BRE,ARS,2,1,1.52247,0.640726,True,True,https://understat.com/match/16626
ENG-Premier League,2122,2022-02-19 Aston Villa-Watford,1,2021,16627,2022-02-19 15:00:00,71,90,Aston Villa,Watford,WAT,AVL,0,1,1.0267,1.82051,True,True,https://understat.com/match/16627
ENG-Premier League,2122,2022-02-19 Brighton-Burnley,1,2021,16628,2022-02-19 15:00:00,220,92,Brighton,Burnley,BUR,BRI,0,3,0.44587,0.821228,True,True,https://understat.com/match/16628
ENG-Premier League,2122,2022-02-19 Crystal Palace-Chelsea,1,2021,16629,2022-02-19 15:00:00,78,80,Crystal Palace,Chelsea,CHE,CRY,0,1,0.624023,1.12339,True,True,https://understat.com/match/16629
ENG-Premier League,2122,2022-02-19 Liverpool-Norwich,1,2021,16631,2022-02-19 15:00:00,87,79,Liverpool,Norwich,NOR,LIV,3,1,3.15449,0.66975,True,True,https://understat.com/match/16631
ENG-Premier League,2122,2022-02-19 Manchester City-Tottenham,1,2021,16632,2022-02-19 17:30:00,88,82,Manchester City,Tottenham,TOT,MCI,2,3,2.31773,2.00235,True,True,https://understat.com/match/16632
ENG-Premier League,2122,2022-02-19 Southampton-Everton,1,2021,16633,2022-02-19 15:00:00,74,72,Southampton,Everton,EVE,SOU,2,0,2.72851,0.19991,True,True,https://understat.com/match/16633
ENG-Premier League,2122,2022-02-19 West Ham-Newcastle United,1,2021,16634,2022-02-19 12:30:00,81,86,West Ham,Newcastle United,NEW,WHU,1,1,0.847948,0.932574,True,True,https://understat.com/match/16634
ENG-Premier League,2122,2022-02-20 Leeds-Manchester United,1,2021,16630,2022-02-20 14:00:00,245,89,Leeds,Manchester United,MUN,LED,2,4,1.74476,2.60999,True,True,https://understat.com/match/16630
ENG-Premier League,2122,2022-02-20 Wolverhampton Wanderers-Leicester,1,2021,16635,2022-02-20 16:30:00,229,75,Wolverhampton Wanderers,Leicester,LEI,WOL,2,1,0.472777,1.55048,True,True,https://understat.com/match/16635
ENG-Premier League,2122,2022-02-23 Burnley-Tottenham,1,2021,16499,2022-02-23 19:30:00,92,82,Burnley,Tottenham,TOT,BUR,1,0,1.55576,0.691655,True,True,https://understat.com/match/16499
ENG-Premier League,2122,2022-02-23 Liverpool-Leeds,1,2021,16559,2022-02-23 19:45:00,87,245,Liverpool,Leeds,LED,LIV,6,0,5.3303,0.141547,True,True,https://understat.com/match/16559
ENG-Premier League,2122,2022-02-23 Watford-Crystal Palace,1,2021,16553,2022-02-23 19:30:00,90,78,Watford,Crystal Palace,CRY,WAT,1,4,1.71917,0.818403,True,True,https://understat.com/match/16553
ENG-Premier League,2122,2022-02-24 Arsenal-Wolverhampton Wanderers,1,2021,16566,2022-02-24 19:45:00,83,229,Arsenal,Wolverhampton Wanderers,WOL,ARS,2,1,2.50961,1.10934,True,True,https://understat.com/match/16566
ENG-Premier League,2122,2022-02-25 Southampton-Norwich,1,2021,16644,2022-02-25 20:00:00,74,79,Southampton,Norwich,NOR,SOU,2,0,3.08863,0.424877,True,True,https://understat.com/match/16644
