season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,22,Tom Heaton
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,4,Sofyan Amrabat
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,5,Harry Maguire
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,6,Lisandro Martínez
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,7,Mason Mount
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,18,Casemiro
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,21,Antony
2023-2024,Manchester United 2023 2024,2024-03-30,Premier League,Brentford,2024-03-30_premier_league_brentford_lineups.csv,43a07892,https://fbref.com/en/matches/43a07892/Brentford-Manchester-United-March-30-2024-Premier-League,2024-03-30,Premier League,Matchweek 30,Away,Brentford,D,2024-03-30_premier_league_brentford,Manchester Utd,4-2-3-1,Bench,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,5,Harry Maguire
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,11,Rasmus Højlund
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,18,Casemiro
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,19,Raphaël Varane
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,21,Antony
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,22,Tom Heaton
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,4,Sofyan Amrabat
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,7,Mason Mount
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,16,Amad Diallo
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,35,Jonny Evans
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,39,Scott McTominay
2023-2024,Manchester United 2023 2024,2024-04-04,Premier League,Chelsea,2024-04-04_premier_league_chelsea_lineups.csv,c6079c2f,https://fbref.com/en/matches/c6079c2f/Chelsea-Manchester-United-April-4-2024-Premier-League,2024-04-04,Premier League,Matchweek 31,Away,Chelsea,L,2024-04-04_premier_league_chelsea,Manchester Utd,4-2-3-1,Bench,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,5,Harry Maguire
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,11,Rasmus Højlund
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,18,Casemiro
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Starter,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,4,Sofyan Amrabat
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,7,Mason Mount
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,16,Amad Diallo
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,21,Antony
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,62,Omari Forson
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,70,Harry Amass
2023-2024,Manchester United 2023 2024,2024-04-07,Premier League,Liverpool,2024-04-07_premier_league_liverpool_lineups.csv,d57ffe1a,https://fbref.com/en/matches/d57ffe1a/North-West-Derby-Manchester-United-Liverpool-April-7-2024-Premier-League,2024-04-07,Premier League,Matchweek 32,Home,Liverpool,D,2024-04-07_premier_league_liverpool,Manchester Utd,4-2-3-1,Bench,75,Habeeb Ogunneye
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,5,Harry Maguire
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,8,Bruno Fernandes
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,10,Marcus Rashford
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,11,Rasmus Højlund
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,17,Alejandro Garnacho
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,18,Casemiro
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,20,Diogo Dalot
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,29,Aaron Wan-Bissaka
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,37,Kobbie Mainoo
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Starter,53,Willy Kambwala
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,1,Altay Bayındır
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,4,Sofyan Amrabat
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,7,Mason Mount
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,14,Christian Eriksen
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,16,Amad Diallo
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,62,Omari Forson
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,70,Harry Amass
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,75,Habeeb Ogunneye
2023-2024,Manchester United 2023 2024,2024-04-13,Premier League,Bournemouth,2024-04-13_premier_league_bournemouth_lineups.csv,32a8be36,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Premier League,Matchweek 33,Away,Bournemouth,D,2024-04-13_premier_league_bournemouth,Manchester Utd,4-2-3-1,Bench,84,Ethan Wheatley
2023-2024,Manchester United 2023 2024,2024-04-21,Fa Cup,Coventry City,2024-04-21_fa_cup_coventry_city_lineups.csv,83773075,https://fbref.com/en/matches/83773075/Coventry-City-Manchester-United-April-21-2024-FA-Cup,2024-04-21,FA Cup,Semi-finals,Neutral,Coventry City,D,2024-04-21_fa_cup_coventry_city,Manchester Utd,4-2-3-1,Starter,24,André Onana
2023-2024,Manchester United 2023 2024,2024-04-21,Fa Cup,Coventry City,2024-04-21_fa_cup_coventry_city_lineups.csv,83773075,https://fbref.com/en/matches/83773075/Coventry-City-Manchester-United-April-21-2024-FA-Cup,2024-04-21,FA Cup,Semi-finals,Neutral,Coventry City,D,2024-04-21_fa_cup_coventry_city,Manchester Utd,4-2-3-1,Starter,5,Harry Maguire
